TuLan89h,3,50,,1,1,,8:00 am - 10:00 pm,8:00 am - 10:00 pm,8:00 am - 10:00 pm,8:00 am - 10:00 pm,8:00 am - 10:00 pm,7:30 am - 10:00 pm,7:30 am - 10:00 pm
TuLan90h,0,59,,,,1,"10:00 am - 2:00 pm, 4:30 pm - 10:00 pm","10:00 am - 2:00 pm, 4:30 pm - 10:00 pm","10:00 am - 2:00 pm, 4:30 pm - 10:00 pm","10:00 am - 2:00 pm, 4:30 pm - 10:00 pm","10:00 am - 2:00 pm, 4:30 pm - 10:00 pm","10:00 am - 2:00 pm, 4:30 pm - 10:00 pm","10:00 am - 2:00 pm, 4:30 pm - 10:00 pm"
TuLan91h,3,91,1,1,,,7:30 am - 11:00 pm,7:30 am - 11:00 pm,7:30 am - 11:00 pm,7:30 am - 11:00 pm,7:30 am - 11:00 pm,10:00 am - 11:00 pm,10:00 am - 11:00 pm
TuLan92h,1,93,,1,,,"9:00 am - 2:30 pm, 4:30 pm - 10:30 pm","9:00 am - 2:30 pm, 4:30 pm - 10:30 pm","9:00 am - 2:30 pm, 4:30 pm - 10:30 pm","9:00 am - 2:30 pm, 4:30 pm - 10:30 pm","9:00 am - 2:30 pm, 4:30 pm - 10:30 pm",8:00 am - 10:00 pm,8:00 am - 10:00 pm
TuLan93h,3,72,1,1,1,1,"8:00 am - 2:30 pm, 6:00 pm - 11:00 pm","8:00 am - 2:30 pm, 6:00 pm - 11:00 pm","8:00 am - 2:30 pm, 6:00 pm - 11:00 pm","8:00 am - 2:30 pm, 6:00 pm - 11:00 pm","8:00 am - 2:30 pm, 6:00 pm - 11:00 pm","8:00 am - 2:30 pm, 6:00 pm - 11:00 pm","8:00 am - 2:30 pm, 6:00 pm - 11:00 pm"
TuLan94h,1,82,,,,1,"7:30 am - 1:30 pm, 4:00 pm - 11:00 pm","7:30 am - 1:30 pm, 4:00 pm - 11:00 pm","7:30 am - 1:30 pm, 4:00 pm - 11:00 pm","7:30 am - 1:30 pm, 4:00 pm - 11:00 pm","7:30 am - 1:30 pm, 4:00 pm - 11:00 pm",9:30 am - 10:30 pm,9:30 am - 10:30 pm
TuLan95h,1,82,,,,1,"7:00 am - 2:00 pm, 4:30 pm - 11:00 pm","7:00 am - 2:00 pm, 4:30 pm - 11:00 pm","7:00 am - 2:00 pm, 4:30 pm - 11:00 pm","7:00 am - 2:00 pm, 4:30 pm - 11:00 pm","7:00 am - 2:00 pm, 4:30 pm - 11:00 pm",9:30 am - 11:00 pm,9:30 am - 11:00 pm
TuLan96h,3,97,,1,1,1,"10:00 am - 2:00 pm, 6:00 pm - 10:30 pm","10:00 am - 2:00 pm, 6:00 pm - 10:30 pm","10:00 am - 2:00 pm, 6:00 pm - 10:30 pm","10:00 am - 2:00 pm, 6:00 pm - 10:30 pm","10:00 am - 2:00 pm, 6:00 pm - 10:30 pm","10:00 am - 2:00 pm, 6:00 pm - 10:30 pm","10:00 am - 2:00 pm, 6:00 pm - 10:30 pm"
TuLan97h,0,96,,,,1,"9:30 am - 2:00 pm, 6:00 pm - 10:30 pm","9:30 am - 2:00 pm, 6:00 pm - 10:30 pm","9:30 am - 2:00 pm, 6:00 pm - 10:30 pm","9:30 am - 2:00 pm, 6:00 pm - 10:30 pm","9:30 am - 2:00 pm, 6:00 pm - 10:30 pm",7:00 am - 11:30 pm,7:00 am - 11:30 pm
TuLan98h,0,53,,1,1,1,"7:30 am - 1:30 pm, 6:00 pm - 11:00 pm","7:30 am - 1:30 pm, 6:00 pm - 11:00 pm","7:30 am - 1:30 pm, 6:00 pm - 11:00 pm","7:30 am - 1:30 pm, 6:00 pm - 11:00 pm","7:30 am - 1:30 pm, 6:00 pm - 11:00 pm",8:00 am - 10:30 pm,8:00 am - 10:30 pm
TuLan99h,0,70,,1,1,1,8:00 am - 10:00 pm,8:00 am - 10:00 pm,8:00 am - 10:00 pm,8:00 am - 10:00 pm,8:00 am - 10:00 pm,8:00 am - 10:00 pm,8:00 am - 10:00 pm
TuLan0i,1,59,,,,1,"7:30 am - 1:30 pm, 4:30 pm - 10:30 pm","7:30 am - 1:30 pm, 4:30 pm - 10:30 pm","7:30 am - 1:30 pm, 4:30 pm - 10:30 pm","7:30 am - 1:30 pm, 4:30 pm - 10:30 pm","7:30 am - 1:30 pm, 4:30 pm - 10:30 pm",8:30 am - 11:30 pm,8:30 am - 11:30 pm
TuLan1i,0,74,,,1,,10:00 am - 11:30 pm,10:00 am - 11:30 pm,10:00 am - 11:30 pm,10:00 am - 11:30 pm,10:00 am - 11:30 pm,9:00 am - 11:30 pm,9:00 am - 11:30 pm
TuLan2i,0,98,,1,,1,8:30 am - 11:00 pm,8:30 am - 11:00 pm,8:30 am - 11:00 pm,8:30 am - 11:00 pm,8:30 am - 11:00 pm,8:30 am - 11:00 pm,8:30 am - 11:00 pm
TuLan3i,3,88,,1,1,,9:30 am - 10:00 pm,9:30 am - 10:00 pm,9:30 am - 10:00 pm,9:30 am - 10:00 pm,9:30 am - 10:00 pm,9:30 am - 10:00 pm,9:30 am - 10:00 pm
TuLan4i,2,73,,,1,,"9:00 am - 2:00 pm, 4:30 pm - 11:30 pm","9:00 am - 2:00 pm, 4:30 pm - 11:30 pm","9:00 am - 2:00 pm, 4:30 pm - 11:30 pm","9:00 am - 2:00 pm, 4:30 pm - 11:30 pm","9:00 am - 2:00 pm, 4:30 pm - 11:30 pm","9:00 am - 2:00 pm, 4:30 pm - 11:30 pm","9:00 am - 2:00 pm, 4:30 pm - 11:30 pm"
TuLan5i,3,92,,,,1,"9:30 am - 2:30 pm, 5:30 pm - 10:30 pm","9:30 am - 2:30 pm, 5:30 pm - 10:30 pm","9:30 am - 2:30 pm, 5:30 pm - 10:30 pm","9:30 am - 2:30 pm, 5:30 pm - 10:30 pm","9:30 am - 2:30 pm, 5:30 pm - 10:30 pm","9:30 am - 2:30 pm, 5:30 pm - 10:30 pm","9:30 am - 2:30 pm, 5:30 pm - 10:30 pm"
TuLan6i,1,72,,,1,,9:00 am - 11:30 pm,9:00 am - 11:30 pm,9:00 am - 11:30 pm,9:00 am - 11:30 pm,9:00 am - 11:30 pm,9:00 am - 11:30 pm,9:00 am - 11:30 pm
TuLan7i,0,58,,1,,,10:00 am - 10:30 pm,10:00 am - 10:30 pm,10:00 am - 10:30 pm,10:00 am - 10:30 pm,10:00 am - 10:30 pm,9:30 am - 11:00 pm,9:30 am - 11:00 pm
TuLan8i,2,90,,,1,,"8:30 am - 2:00 pm, 6:00 pm - 10:00 pm","8:30 am - 2:00 pm, 6:00 pm - 10:00 pm","8:30 am - 2:00 pm, 6:00 pm - 10:00 pm","8:30 am - 2:00 pm, 6:00 pm - 10:00 pm","8:30 am - 2:00 pm, 6:00 pm - 10:00 pm",8:00 am - 11:00 pm,8:00 am - 11:00 pm
TuLan9i,0,76,,,,,"9:30 am - 1:30 pm, 5:30 pm - 10:30 pm","9:30 am - 1:30 pm, 5:30 pm - 10:30 pm","9:30 am - 1:30 pm, 5:30 pm - 10:30 pm","9:30 am - 1:30 pm, 5:30 pm - 10:30 pm","9:30 am - 1:30 pm, 5:30 pm - 10:30 pm",7:00 am - 11:30 pm,7:00 am - 11:30 pm
TuLan10i,2,70,,,,1,"8:00 am - 1:30 pm, 4:30 pm - 10:30 pm","8:00 am - 1:30 pm, 4:30 pm - 10:30 pm","8:00 am - 1:30 pm, 4:30 pm - 10:30 pm","8:00 am - 1:30 pm, 4:30 pm - 10:30 pm","8:00 am - 1:30 pm, 4:30 pm - 10:30 pm","8:00 am - 1:30 pm, 4:30 pm - 10:30 pm","8:00 am - 1:30 pm, 4:30 pm - 10:30 pm"
TuLan11i,1,64,,,1,,"9:00 am - 2:30 pm, 6:00 pm - 10:00 pm","9:00 am - 2:30 pm, 6:00 pm - 10:00 pm","9:00 am - 2:30 pm, 6:00 pm - 10:00 pm","9:00 am - 2:30 pm, 6:00 pm - 10:00 pm","9:00 am - 2:30 pm, 6:00 pm - 10:00 pm","9:00 am - 2:30 pm, 6:00 pm - 10:00 pm","9:00 am - 2:30 pm, 6:00 pm - 10:00 pm"
TuLan12i,2,100,,1,,,9:00 am - 11:30 pm,9:00 am - 11:30 pm,9:00 am - 11:30 pm,9:00 am - 11:30 pm,9:00 am - 11:30 pm,9:00 am - 11:30 pm,9:00 am - 11:30 pm
TuLan13i,3,62,,1,,,"9:30 am - 2:30 pm, 4:30 pm - 10:00 pm","9:30 am - 2:30 pm, 4:30 pm - 10:00 pm","9:30 am - 2:30 pm, 4:30 pm - 10:00 pm","9:30 am - 2:30 pm, 4:30 pm - 10:00 pm","9:30 am - 2:30 pm, 4:30 pm - 10:00 pm","9:30 am - 2:30 pm, 4:30 pm - 10:00 pm","9:30 am - 2:30 pm, 4:30 pm - 10:00 pm"
TuLan14i,1,94,,,1,1,"9:30 am - 2:30 pm, 4:00 pm - 11:30 pm","9:30 am - 2:30 pm, 4:00 pm - 11:30 pm","9:30 am - 2:30 pm, 4:00 pm - 11:30 pm","9:30 am - 2:30 pm, 4:00 pm - 11:30 pm","9:30 am - 2:30 pm, 4:00 pm - 11:30 pm",10:00 am - 11:30 pm,10:00 am - 11:30 pm
TuLan15i,1,81,,1,,1,10:00 am - 11:00 pm,10:00 am - 11:00 pm,10:00 am - 11:00 pm,10:00 am - 11:00 pm,10:00 am - 11:00 pm,7:00 am - 10:00 pm,7:00 am - 10:00 pm
TuLan16i,2,64,,1,1,1,"7:00 am - 2:30 pm, 4:30 pm - 10:30 pm","7:00 am - 2:30 pm, 4:30 pm - 10:30 pm","7:00 am - 2:30 pm, 4:30 pm - 10:30 pm","7:00 am - 2:30 pm, 4:30 pm - 10:30 pm","7:00 am - 2:30 pm, 4:30 pm - 10:30 pm","7:00 am - 2:30 pm, 4:30 pm - 10:30 pm","7:00 am - 2:30 pm, 4:30 pm - 10:30 pm"
TuLan17i,0,66,,1,1,1,"9:30 am - 1:30 pm, 4:30 pm - 10:00 pm","9:30 am - 1:30 pm, 4:30 pm - 10:00 pm","9:30 am - 1:30 pm, 4:30 pm - 10:00 pm","9:30 am - 1:30 pm, 4:30 pm - 10:00 pm","9:30 am - 1:30 pm, 4:30 pm - 10:00 pm","9:30 am - 1:30 pm, 4:30 pm - 10:00 pm","9:30 am - 1:30 pm, 4:30 pm - 10:00 pm"
TuLan18i,3,59,,1,,,8:00 am - 11:00 pm,8:00 am - 11:00 pm,8:00 am - 11:00 pm,8:00 am - 11:00 pm,8:00 am - 11:00 pm,7:00 am - 11:00 pm,7:00 am - 11:00 pm
TuLan19i,1,79,,1,,1,9:00 am - 10:00 pm,9:00 am - 10:00 pm,9:00 am - 10:00 pm,9:00 am - 10:00 pm,9:00 am - 10:00 pm,9:00 am - 10:00 pm,9:00 am - 10:00 pm
TuLan20i,3,77,1,,1,,8:30 am - 10:30 pm,8:30 am - 10:30 pm,8:30 am - 10:30 pm,8:30 am - 10:30 pm,8:30 am - 10:30 pm,8:30 am - 10:30 pm,8:30 am - 10:30 pm
TuLan21i,3,67,,1,,,7:30 am - 10:30 pm,7:30 am - 10:30 pm,7:30 am - 10:30 pm,7:30 am - 10:30 pm,7:30 am - 10:30 pm,8:00 am - 11:30 pm,8:00 am - 11:30 pm
TuLan22i,1,53,1,,,,"8:00 am - 2:30 pm, 5:30 pm - 10:30 pm","8:00 am - 2:30 pm, 5:30 pm - 10:30 pm","8:00 am - 2:30 pm, 5:30 pm - 10:30 pm","8:00 am - 2:30 pm, 5:30 pm - 10:30 pm","8:00 am - 2:30 pm, 5:30 pm - 10:30 pm","8:00 am - 2:30 pm, 5:30 pm - 10:30 pm","8:00 am - 2:30 pm, 5:30 pm - 10:30 pm"
TuLan23i,3,51,,1,1,,8:30 am - 10:30 pm,8:30 am - 10:30 pm,8:30 am - 10:30 pm,8:30 am - 10:30 pm,8:30 am - 10:30 pm,8:30 am - 10:30 pm,8:30 am - 10:30 pm
TuLan24i,0,91,,,,,8:00 am - 10:00 pm,8:00 am - 10:00 pm,8:00 am - 10:00 pm,8:00 am - 10:00 pm,8:00 am - 10:00 pm,8:00 am - 10:00 pm,8:00 am - 10:00 pm
TuLan25i,1,91,,,1,,7:00 am - 11:00 pm,7:00 am - 11:00 pm,7:00 am - 11:00 pm,7:00 am - 11:00 pm,7:00 am - 11:00 pm,7:00 am - 11:00 pm,7:00 am - 11:00 pm
TuLan26i,0,50,,,1,,8:00 am - 11:00 pm,8:00 am - 11:00 pm,8:00 am - 11:00 pm,8:00 am - 11:00 pm,8:00 am - 11:00 pm,8:00 am - 11:00 pm,8:00 am - 11:00 pm
TuLan27i,0,100,,1,1,,"7:00 am - 2:30 pm, 4:30 pm - 10:00 pm","7:00 am - 2:30 pm, 4:30 pm - 10:00 pm","7:00 am - 2:30 pm, 4:30 pm - 10:00 pm","7:00 am - 2:30 pm, 4:30 pm - 10:00 pm","7:00 am - 2:30 pm, 4:30 pm - 10:00 pm",8:30 am - 10:00 pm,8:30 am - 10:00 pm
TuLan28i,2,79,1,1,1,,9:00 am - 11:00 pm,9:00 am - 11:00 pm,9:00 am - 11:00 pm,9:00 am - 11:00 pm,9:00 am - 11:00 pm,7:00 am - 10:00 pm,7:00 am - 10:00 pm
TuLan29i,3,72,,,,,10:00 am - 10:30 pm,10:00 am - 10:30 pm,10:00 am - 10:30 pm,10:00 am - 10:30 pm,10:00 am - 10:30 pm,7:30 am - 10:00 pm,7:30 am - 10:00 pm
TuLan30i,0,83,,1,1,,"7:30 am - 2:00 pm, 4:30 pm - 10:00 pm","7:30 am - 2:00 pm, 4:30 pm - 10:00 pm","7:30 am - 2:00 pm, 4:30 pm - 10:00 pm","7:30 am - 2:00 pm, 4:30 pm - 10:00 pm","7:30 am - 2:00 pm, 4:30 pm - 10:00 pm",8:00 am - 11:30 pm,8:00 am - 11:30 pm
TuLan31i,3,72,1,1,,1,7:30 am - 11:30 pm,7:30 am - 11:30 pm,7:30 am - 11:30 pm,7:30 am - 11:30 pm,7:30 am - 11:30 pm,9:30 am - 10:00 pm,9:30 am - 10:00 pm
TuLan32i,2,92,,1,,,"9:30 am - 1:30 pm, 4:30 pm - 11:00 pm","9:30 am - 1:30 pm, 4:30 pm - 11:00 pm","9:30 am - 1:30 pm, 4:30 pm - 11:00 pm","9:30 am - 1:30 pm, 4:30 pm - 11:00 pm","9:30 am - 1:30 pm, 4:30 pm - 11:00 pm","9:30 am - 1:30 pm, 4:30 pm - 11:00 pm","9:30 am - 1:30 pm, 4:30 pm - 11:00 pm"
TuLan33i,0,77,1,,1,1,"7:00 am - 2:00 pm, 5:30 pm - 10:00 pm","7:00 am - 2:00 pm, 5:30 pm - 10:00 pm","7:00 am - 2:00 pm, 5:30 pm - 10:00 pm","7:00 am - 2:00 pm, 5:30 pm - 10:00 pm","7:00 am - 2:00 pm, 5:30 pm - 10:00 pm","7:00 am - 2:00 pm, 5:30 pm - 10:00 pm","7:00 am - 2:00 pm, 5:30 pm - 10:00 pm"
TuLan34i,1,74,,1,1,,"7:30 am - 2:30 pm, 4:30 pm - 10:30 pm","7:30 am - 2:30 pm, 4:30 pm - 10:30 pm","7:30 am - 2:30 pm, 4:30 pm - 10:30 pm","7:30 am - 2:30 pm, 4:30 pm - 10:30 pm","7:30 am - 2:30 pm, 4:30 pm - 10:30 pm","7:30 am - 2:30 pm, 4:30 pm - 10:30 pm","7:30 am - 2:30 pm, 4:30 pm - 10:30 pm"
TuLan35i,3,55,,,1,,9:30 am - 11:00 pm,9:30 am - 11:00 pm,9:30 am - 11:00 pm,9:30 am - 11:00 pm,9:30 am - 11:00 pm,9:30 am - 11:00 pm,9:30 am - 11:00 pm
TuLan36i,2,77,,1,1,1,10:00 am - 11:00 pm,10:00 am - 11:00 pm,10:00 am - 11:00 pm,10:00 am - 11:00 pm,10:00 am - 11:00 pm,10:00 am - 11:00 pm,10:00 am - 11:00 pm
TuLan37i,1,96,,1,1,1,"7:30 am - 2:00 pm, 4:30 pm - 11:30 pm","7:30 am - 2:00 pm, 4:30 pm - 11:30 pm","7:30 am - 2:00 pm, 4:30 pm - 11:30 pm","7:30 am - 2:00 pm, 4:30 pm - 11:30 pm","7:30 am - 2:00 pm, 4:30 pm - 11:30 pm",8:30 am - 11:00 pm,8:30 am - 11:00 pm
TuLan38i,1,62,,,1,1,7:30 am - 11:30 pm,7:30 am - 11:30 pm,7:30 am - 11:30 pm,7:30 am - 11:30 pm,7:30 am - 11:30 pm,8:00 am - 11:30 pm,8:00 am - 11:30 pm
TuLan39i,2,84,,1,1,,"10:00 am - 1:30 pm, 4:30 pm - 11:30 pm","10:00 am - 1:30 pm, 4:30 pm - 11:30 pm","10:00 am - 1:30 pm, 4:30 pm - 11:30 pm","10:00 am - 1:30 pm, 4:30 pm - 11:30 pm","10:00 am - 1:30 pm, 4:30 pm - 11:30 pm",10:00 am - 10:30 pm,10:00 am - 10:30 pm
TuLan40i,1,61,,,,1,"9:00 am - 2:00 pm, 5:30 pm - 10:00 pm","9:00 am - 2:00 pm, 5:30 pm - 10:00 pm","9:00 am - 2:00 pm, 5:30 pm - 10:00 pm","9:00 am - 2:00 pm, 5:30 pm - 10:00 pm","9:00 am - 2:00 pm, 5:30 pm - 10:00 pm","9:00 am - 2:00 pm, 5:30 pm - 10:00 pm","9:00 am - 2:00 pm, 5:30 pm - 10:00 pm"
TuLan41i,0,73,,1,,1,"9:00 am - 2:00 pm, 6:00 pm - 10:30 pm","9:00 am - 2:00 pm, 6:00 pm - 10:30 pm","9:00 am - 2:00 pm, 6:00 pm - 10:30 pm","9:00 am - 2:00 pm, 6:00 pm - 10:30 pm","9:00 am - 2:00 pm, 6:00 pm - 10:30 pm","9:00 am - 2:00 pm, 6:00 pm - 10:30 pm","9:00 am - 2:00 pm, 6:00 pm - 10:30 pm"
TuLan42i,1,100,1,1,,,"7:00 am - 2:30 pm, 5:30 pm - 10:00 pm","7:00 am - 2:30 pm, 5:30 pm - 10:00 pm","7:00 am - 2:30 pm, 5:30 pm - 10:00 pm","7:00 am - 2:30 pm, 5:30 pm - 10:00 pm","7:00 am - 2:30 pm, 5:30 pm - 10:00 pm","7:00 am - 2:30 pm, 5:30 pm - 10:00 pm","7:00 am - 2:30 pm, 5:30 pm - 10:00 pm"
TuLan43i,1,57,,,,,9:30 am - 11:30 pm,9:30 am - 11:30 pm,9:30 am - 11:30 pm,9:30 am - 11:30 pm,9:30 am - 11:30 pm,9:30 am - 11:30 pm,9:30 am - 11:30 pm
TuLan44i,0,51,1,,,1,7:00 am - 10:30 pm,7:00 am - 10:30 pm,7:00 am - 10:30 pm,7:00 am - 10:30 pm,7:00 am - 10:30 pm,8:00 am - 11:00 pm,8:00 am - 11:00 pm
TuLan45i,2,61,,1,1,,"9:30 am - 2:30 pm, 4:00 pm - 10:00 pm","9:30 am - 2:30 pm, 4:00 pm - 10:00 pm","9:30 am - 2:30 pm, 4:00 pm - 10:00 pm","9:30 am - 2:30 pm, 4:00 pm - 10:00 pm","9:30 am - 2:30 pm, 4:00 pm - 10:00 pm",9:30 am - 10:30 pm,9:30 am - 10:30 pm
TuLan46i,1,53,,1,,,"8:30 am - 2:00 pm, 4:00 pm - 10:00 pm","8:30 am - 2:00 pm, 4:00 pm - 10:00 pm","8:30 am - 2:00 pm, 4:00 pm - 10:00 pm","8:30 am - 2:00 pm, 4:00 pm - 10:00 pm","8:30 am - 2:00 pm, 4:00 pm - 10:00 pm",7:00 am - 11:00 pm,7:00 am - 11:00 pm
TuLan47i,1,96,1,,1,1,"9:30 am - 2:00 pm, 5:30 pm - 10:30 pm","9:30 am - 2:00 pm, 5:30 pm - 10:30 pm","9:30 am - 2:00 pm, 5:30 pm - 10:30 pm","9:30 am - 2:00 pm, 5:30 pm - 10:30 pm","9:30 am - 2:00 pm, 5:30 pm - 10:30 pm","9:30 am - 2:00 pm, 5:30 pm - 10:30 pm","9:30 am - 2:00 pm, 5:30 pm - 10:30 pm"
TuLan48i,3,50,,,,,"8:30 am - 2:00 pm, 4:30 pm - 10:30 pm","8:30 am - 2:00 pm, 4:30 pm - 10:30 pm","8:30 am - 2:00 pm, 4:30 pm - 10:30 pm","8:30 am - 2:00 pm, 4:30 pm - 10:30 pm","8:30 am - 2:00 pm, 4:30 pm - 10:30 pm",7:30 am - 10:00 pm,7:30 am - 10:00 pm
TuLan49i,0,78,,1,1,,7:00 am - 11:30 pm,7:00 am - 11:30 pm,7:00 am - 11:30 pm,7:00 am - 11:30 pm,7:00 am - 11:30 pm,7:00 am - 11:30 pm,7:00 am - 11:30 pm
TuLan50i,0,81,,,1,,"10:00 am - 2:00 pm, 5:30 pm - 10:00 pm","10:00 am - 2:00 pm, 5:30 pm - 10:00 pm","10:00 am - 2:00 pm, 5:30 pm - 10:00 pm","10:00 am - 2:00 pm, 5:30 pm - 10:00 pm","10:00 am - 2:00 pm, 5:30 pm - 10:00 pm","10:00 am - 2:00 pm, 5:30 pm - 10:00 pm","10:00 am - 2:00 pm, 5:30 pm - 10:00 pm"
TuLan51i,3,50,1,1,1,,9:30 am - 10:00 pm,9:30 am - 10:00 pm,9:30 am - 10:00 pm,9:30 am - 10:00 pm,9:30 am - 10:00 pm,7:00 am - 10:30 pm,7:00 am - 10:30 pm
TuLan52i,2,93,,1,1,,"10:00 am - 1:30 pm, 4:00 pm - 11:30 pm","10:00 am - 1:30 pm, 4:00 pm - 11:30 pm","10:00 am - 1:30 pm, 4:00 pm - 11:30 pm","10:00 am - 1:30 pm, 4:00 pm - 11:30 pm","10:00 am - 1:30 pm, 4:00 pm - 11:30 pm",7:30 am - 10:30 pm,7:30 am - 10:30 pm
TuLan53i,1,89,,1,1,,9:00 am - 10:00 pm,9:00 am - 10:00 pm,9:00 am - 10:00 pm,9:00 am - 10:00 pm,9:00 am - 10:00 pm,10:00 am - 11:00 pm,10:00 am - 11:00 pm
TuLan54i,0,84,1,,1,,"7:00 am - 2:30 pm, 5:30 pm - 10:00 pm","7:00 am - 2:30 pm, 5:30 pm - 10:00 pm","7:00 am - 2:30 pm, 5:30 pm - 10:00 pm","7:00 am - 2:30 pm, 5:30 pm - 10:00 pm","7:00 am - 2:30 pm, 5:30 pm - 10:00 pm",8:00 am - 10:00 pm,8:00 am - 10:00 pm
TuLan55i,2,62,,1,,,9:00 am - 10:00 pm,9:00 am - 10:00 pm,9:00 am - 10:00 pm,9:00 am - 10:00 pm,9:00 am - 10:00 pm,9:00 am - 10:00 pm,9:00 am - 10:00 pm
TuLan56i,3,69,,1,1,,"8:30 am - 1:30 pm, 4:00 pm - 11:30 pm","8:30 am - 1:30 pm, 4:00 pm - 11:30 pm","8:30 am - 1:30 pm, 4:00 pm - 11:30 pm","8:30 am - 1:30 pm, 4:00 pm - 11:30 pm","8:30 am - 1:30 pm, 4:00 pm - 11:30 pm",9:30 am - 10:30 pm,9:30 am - 10:30 pm
TuLan57i,2,68,,,,,7:30 am - 10:00 pm,7:30 am - 10:00 pm,7:30 am - 10:00 pm,7:30 am - 10:00 pm,7:30 am - 10:00 pm,7:30 am - 10:00 pm,7:30 am - 10:00 pm
TuLan58i,3,74,,1,,,"10:00 am - 2:00 pm, 5:30 pm - 11:30 pm","10:00 am - 2:00 pm, 5:30 pm - 11:30 pm","10:00 am - 2:00 pm, 5:30 pm - 11:30 pm","10:00 am - 2:00 pm, 5:30 pm - 11:30 pm","10:00 am - 2:00 pm, 5:30 pm - 11:30 pm","10:00 am - 2:00 pm, 5:30 pm - 11:30 pm","10:00 am - 2:00 pm, 5:30 pm - 11:30 pm"
TuLan59i,3,57,,,,,"7:30 am - 2:00 pm, 6:00 pm - 10:00 pm","7:30 am - 2:00 pm, 6:00 pm - 10:00 pm","7:30 am - 2:00 pm, 6:00 pm - 10:00 pm","7:30 am - 2:00 pm, 6:00 pm - 10:00 pm","7:30 am - 2:00 pm, 6:00 pm - 10:00 pm","7:30 am - 2:00 pm, 6:00 pm - 10:00 pm","7:30 am - 2:00 pm, 6:00 pm - 10:00 pm"
TuLan60i,3,52,1,1,1,,"9:00 am - 2:30 pm, 6:00 pm - 10:00 pm","9:00 am - 2:30 pm, 6:00 pm - 10:00 pm","9:00 am - 2:30 pm, 6:00 pm - 10:00 pm","9:00 am - 2:30 pm, 6:00 pm - 10:00 pm","9:00 am - 2:30 pm, 6:00 pm - 10:00 pm","9:00 am - 2:30 pm, 6:00 pm - 10:00 pm","9:00 am - 2:30 pm, 6:00 pm - 10:00 pm"
TuLan61i,1,64,,1,,1,"9:30 am - 2:00 pm, 6:00 pm - 11:30 pm","9:30 am - 2:00 pm, 6:00 pm - 11:30 pm","9:30 am - 2:00 pm, 6:00 pm - 11:30 pm","9:30 am - 2:00 pm, 6:00 pm - 11:30 pm","9:30 am - 2:00 pm, 6:00 pm - 11:30 pm","9:30 am - 2:00 pm, 6:00 pm - 11:30 pm","9:30 am - 2:00 pm, 6:00 pm - 11:30 pm"
TuLan62i,2,79,,,1,,9:00 am - 11:30 pm,9:00 am - 11:30 pm,9:00 am - 11:30 pm,9:00 am - 11:30 pm,9:00 am - 11:30 pm,9:00 am - 11:30 pm,9:00 am - 11:30 pm
TuLan63i,0,89,,1,,1,"9:30 am - 2:00 pm, 4:00 pm - 11:30 pm","9:30 am - 2:00 pm, 4:00 pm - 11:30 pm","9:30 am - 2:00 pm, 4:00 pm - 11:30 pm","9:30 am - 2:00 pm, 4:00 pm - 11:30 pm","9:30 am - 2:00 pm, 4:00 pm - 11:30 pm","9:30 am - 2:00 pm, 4:00 pm - 11:30 pm","9:30 am - 2:00 pm, 4:00 pm - 11:30 pm"
TuLan64i,2,96,,,1,1,7:30 am - 11:30 pm,7:30 am - 11:30 pm,7:30 am - 11:30 pm,7:30 am - 11:30 pm,7:30 am - 11:30 pm,8:30 am - 11:30 pm,8:30 am - 11:30 pm
TuLan65i,3,82,,,,1,9:30 am - 11:30 pm,9:30 am - 11:30 pm,9:30 am - 11:30 pm,9:30 am - 11:30 pm,9:30 am - 11:30 pm,7:00 am - 11:30 pm,7:00 am - 11:30 pm
TuLan66i,0,60,,1,,1,7:00 am - 11:00 pm,7:00 am - 11:00 pm,7:00 am - 11:00 pm,7:00 am - 11:00 pm,7:00 am - 11:00 pm,10:00 am - 11:00 pm,10:00 am - 11:00 pm
TuLan67i,2,93,,,,1,7:00 am - 11:00 pm,7:00 am - 11:00 pm,7:00 am - 11:00 pm,7:00 am - 11:00 pm,7:00 am - 11:00 pm,7:00 am - 11:00 pm,7:00 am - 11:00 pm
TuLan68i,1,61,,,1,1,9:30 am - 11:00 pm,9:30 am - 11:00 pm,9:30 am - 11:00 pm,9:30 am - 11:00 pm,9:30 am - 11:00 pm,9:30 am - 11:00 pm,9:30 am - 11:00 pm
TuLan69i,0,57,,,1,1,7:00 am - 10:30 pm,7:00 am - 10:30 pm,7:00 am - 10:30 pm,7:00 am - 10:30 pm,7:00 am - 10:30 pm,7:00 am - 10:30 pm,7:00 am - 10:30 pm
TuLan70i,1,96,,1,1,,"8:30 am - 2:30 pm, 4:30 pm - 10:30 pm","8:30 am - 2:30 pm, 4:30 pm - 10:30 pm","8:30 am - 2:30 pm, 4:30 pm - 10:30 pm","8:30 am - 2:30 pm, 4:30 pm - 10:30 pm","8:30 am - 2:30 pm, 4:30 pm - 10:30 pm","8:30 am - 2:30 pm, 4:30 pm - 10:30 pm","8:30 am - 2:30 pm, 4:30 pm - 10:30 pm"
TuLan71i,2,83,,1,,1,"8:00 am - 2:30 pm, 4:30 pm - 10:00 pm","8:00 am - 2:30 pm, 4:30 pm - 10:00 pm","8:00 am - 2:30 pm, 4:30 pm - 10:00 pm","8:00 am - 2:30 pm, 4:30 pm - 10:00 pm","8:00 am - 2:30 pm, 4:30 pm - 10:00 pm",7:30 am - 10:30 pm,7:30 am - 10:30 pm
